[2023-09-19 16:35:04,238 INFO] Epoch: 1, Batch_index:3,  Loss: 0.50008,   Acc: 93.750%
[2023-09-19 16:35:04,329 INFO] Epoch: 1, Batch_index:4,  Loss: 0.35954,   Acc: 95.312%
[2023-09-19 16:35:04,352 INFO] Epoch: 1, Batch_index:5,  Loss: 0.42707,   Acc: 93.750%
[2023-09-19 16:35:04,445 INFO] Epoch: 1, Batch_index:6,  Loss: 0.46305,   Acc: 90.625%
[2023-09-19 16:35:04,537 INFO] Epoch: 1, Batch_index:7,  Loss: 0.46679,   Acc: 87.500%
[2023-09-19 16:35:04,559 INFO] Epoch: 1, Batch_index:8,  Loss: 0.44034,   Acc: 84.375%
[2023-09-19 16:35:04,651 INFO] Epoch: 1, Batch_index:9,  Loss: 0.39063,   Acc: 95.312%
[2023-09-19 16:35:04,743 INFO] Epoch: 1, Batch_index:10,  Loss: 0.43193,   Acc: 90.625%
[2023-09-19 16:35:04,838 INFO] Epoch: 1, Batch_index:11,  Loss: 0.42467,   Acc: 92.188%
[2023-09-19 16:35:04,861 INFO] Epoch: 1, Batch_index:12,  Loss: 0.39290,   Acc: 87.500%
[2023-09-19 16:35:04,952 INFO] Epoch: 1, Batch_index:13,  Loss: 0.42403,   Acc: 92.188%
[2023-09-19 16:35:05,059 INFO] Epoch: 1, Batch_index:14,  Loss: 0.36993,   Acc: 96.875%
[2023-09-19 16:35:05,150 INFO] Epoch: 1, Batch_index:15,  Loss: 0.30068,   Acc: 96.875%
[2023-09-19 16:35:05,251 INFO] Epoch: 1, Batch_index:16,  Loss: 0.35711,   Acc: 93.750%
[2023-09-19 16:35:05,345 INFO] Epoch: 1, Batch_index:17,  Loss: 0.42346,   Acc: 85.938%
[2023-09-19 16:35:05,438 INFO] Epoch: 1, Batch_index:18,  Loss: 0.38697,   Acc: 87.500%
[2023-09-19 16:35:05,462 INFO] Epoch: 1, Batch_index:19,  Loss: 0.31281,   Acc: 92.188%
[2023-09-19 16:35:05,549 INFO] Epoch: 1, Batch_index:20,  Loss: 0.34254,   Acc: 95.312%
[2023-09-19 16:35:05,643 INFO] Epoch: 1, Batch_index:21,  Loss: 0.38598,   Acc: 89.062%
[2023-09-19 16:35:05,730 INFO] Epoch: 1, Batch_index:22,  Loss: 0.31050,   Acc: 90.625%
[2023-09-19 16:35:05,761 INFO] Epoch: 1, Batch_index:23,  Loss: 0.31350,   Acc: 90.625%
[2023-09-19 16:35:05,851 INFO] Epoch: 1, Batch_index:24,  Loss: 0.27314,   Acc: 93.750%
[2023-09-19 16:35:05,945 INFO] Epoch: 1, Batch_index:25,  Loss: 0.27006,   Acc: 93.750%
[2023-09-19 16:35:06,030 INFO] Epoch: 1, Batch_index:26,  Loss: 0.26050,   Acc: 96.875%
[2023-09-19 16:35:06,051 INFO] Epoch: 1, Batch_index:27,  Loss: 0.29606,   Acc: 95.312%
[2023-09-19 16:35:06,145 INFO] Epoch: 1, Batch_index:28,  Loss: 0.25063,   Acc: 92.188%
[2023-09-19 16:35:06,230 INFO] Epoch: 1, Batch_index:29,  Loss: 0.34612,   Acc: 89.062%
[2023-09-19 16:35:06,254 INFO] Epoch: 1, Batch_index:30,  Loss: 0.31456,   Acc: 96.875%
[2023-09-19 16:35:06,345 INFO] Epoch: 1, Batch_index:31,  Loss: 0.27461,   Acc: 92.188%
[2023-09-19 16:35:06,437 INFO] Epoch: 1, Batch_index:32,  Loss: 0.19926,   Acc: 98.438%
[2023-09-19 16:35:06,528 INFO] Epoch: 1, Batch_index:33,  Loss: 0.23146,   Acc: 95.312%
[2023-09-19 16:35:06,552 INFO] Epoch: 1, Batch_index:34,  Loss: 0.27150,   Acc: 90.625%
[2023-09-19 16:35:06,647 INFO] Epoch: 1, Batch_index:35,  Loss: 0.24437,   Acc: 96.875%
[2023-09-19 16:35:06,738 INFO] Epoch: 1, Batch_index:36,  Loss: 0.34922,   Acc: 90.625%
[2023-09-19 16:35:06,828 INFO] Epoch: 1, Batch_index:37,  Loss: 0.20632,   Acc: 96.875%
[2023-09-19 16:35:06,852 INFO] Epoch: 1, Batch_index:38,  Loss: 0.21074,   Acc: 96.875%
[2023-09-19 16:35:06,944 INFO] Epoch: 1, Batch_index:39,  Loss: 0.31282,   Acc: 95.312%
[2023-09-19 16:35:07,132 INFO] Epoch: 1, Batch_index:40,  Loss: 0.20625,   Acc: 96.875%
[2023-09-19 16:35:07,150 INFO] Epoch: 1, Batch_index:41,  Loss: 0.20560,   Acc: 97.826%
[2023-09-19 16:35:07,150 INFO] Epoch: 1,   Loss: 14.44083,   Acc: 92.509%
[2023-09-19 16:35:07,150 INFO] In testphase ... 
[2023-09-19 16:35:07,656 INFO] Test Epoch: 1, micro f1: 0.623, macro f1: 0.586, kappa: 0.391
[2023-09-19 16:35:07,657 INFO] [[ 65   5   7]
 [ 69 214 102]
 [ 13   9  60]]
[2023-09-19 16:35:07,748 INFO] Epoch: 2, Batch_index:0,  Loss: 0.14453,   Acc: 100.000%
[2023-09-19 16:35:07,838 INFO] Epoch: 2, Batch_index:1,  Loss: 0.25337,   Acc: 92.188%
[2023-09-19 16:35:07,928 INFO] Epoch: 2, Batch_index:2,  Loss: 0.14322,   Acc: 100.000%
[2023-09-19 16:35:07,951 INFO] Epoch: 2, Batch_index:3,  Loss: 0.16924,   Acc: 95.312%
[2023-09-19 16:35:08,128 INFO] Epoch: 2, Batch_index:4,  Loss: 0.16892,   Acc: 100.000%
[2023-09-19 16:35:08,152 INFO] Epoch: 2, Batch_index:5,  Loss: 0.11198,   Acc: 100.000%
[2023-09-19 16:35:08,245 INFO] Epoch: 2, Batch_index:6,  Loss: 0.14370,   Acc: 100.000%
[2023-09-19 16:35:08,341 INFO] Epoch: 2, Batch_index:7,  Loss: 0.13118,   Acc: 100.000%
[2023-09-19 16:35:08,430 INFO] Epoch: 2, Batch_index:8,  Loss: 0.15810,   Acc: 98.438%
[2023-09-19 16:35:08,452 INFO] Epoch: 2, Batch_index:9,  Loss: 0.12317,   Acc: 100.000%
[2023-09-19 16:35:08,544 INFO] Epoch: 2, Batch_index:10,  Loss: 0.13809,   Acc: 98.438%
[2023-09-19 16:35:08,630 INFO] Epoch: 2, Batch_index:11,  Loss: 0.15313,   Acc: 100.000%
[2023-09-19 16:35:08,653 INFO] Epoch: 2, Batch_index:12,  Loss: 0.12435,   Acc: 100.000%
[2023-09-19 16:35:08,745 INFO] Epoch: 2, Batch_index:13,  Loss: 0.11837,   Acc: 100.000%
[2023-09-19 16:35:08,837 INFO] Epoch: 2, Batch_index:14,  Loss: 0.10969,   Acc: 98.438%
[2023-09-19 16:35:08,927 INFO] Epoch: 2, Batch_index:15,  Loss: 0.13973,   Acc: 98.438%
[2023-09-19 16:35:08,950 INFO] Epoch: 2, Batch_index:16,  Loss: 0.13328,   Acc: 100.000%
[2023-09-19 16:35:09,042 INFO] Epoch: 2, Batch_index:17,  Loss: 0.12297,   Acc: 98.438%
[2023-09-19 16:35:09,130 INFO] Epoch: 2, Batch_index:18,  Loss: 0.10787,   Acc: 98.438%
[2023-09-19 16:35:09,152 INFO] Epoch: 2, Batch_index:19,  Loss: 0.13569,   Acc: 98.438%
[2023-09-19 16:35:09,245 INFO] Epoch: 2, Batch_index:20,  Loss: 0.11743,   Acc: 98.438%
[2023-09-19 16:35:09,330 INFO] Epoch: 2, Batch_index:21,  Loss: 0.21075,   Acc: 92.188%
[2023-09-19 16:35:09,351 INFO] Epoch: 2, Batch_index:22,  Loss: 0.10369,   Acc: 100.000%
[2023-09-19 16:35:09,443 INFO] Epoch: 2, Batch_index:23,  Loss: 0.10528,   Acc: 96.875%
[2023-09-19 16:35:09,530 INFO] Epoch: 2, Batch_index:24,  Loss: 0.10700,   Acc: 98.438%
[2023-09-19 16:35:09,552 INFO] Epoch: 2, Batch_index:25,  Loss: 0.12782,   Acc: 100.000%
[2023-09-19 16:35:09,645 INFO] Epoch: 2, Batch_index:26,  Loss: 0.07005,   Acc: 100.000%
[2023-09-19 16:35:09,731 INFO] Epoch: 2, Batch_index:27,  Loss: 0.08704,   Acc: 100.000%
[2023-09-19 16:35:09,757 INFO] Epoch: 2, Batch_index:28,  Loss: 0.10754,   Acc: 100.000%
[2023-09-19 16:35:09,848 INFO] Epoch: 2, Batch_index:29,  Loss: 0.08494,   Acc: 100.000%
[2023-09-19 16:35:09,940 INFO] Epoch: 2, Batch_index:30,  Loss: 0.09909,   Acc: 100.000%
[2023-09-19 16:35:10,030 INFO] Epoch: 2, Batch_index:31,  Loss: 0.10068,   Acc: 96.875%
[2023-09-19 16:35:10,052 INFO] Epoch: 2, Batch_index:32,  Loss: 0.11876,   Acc: 98.438%
[2023-09-19 16:35:10,145 INFO] Epoch: 2, Batch_index:33,  Loss: 0.18142,   Acc: 96.875%
[2023-09-19 16:35:10,230 INFO] Epoch: 2, Batch_index:34,  Loss: 0.09664,   Acc: 98.438%
[2023-09-19 16:35:10,253 INFO] Epoch: 2, Batch_index:35,  Loss: 0.07835,   Acc: 98.438%
[2023-09-19 16:35:10,347 INFO] Epoch: 2, Batch_index:36,  Loss: 0.11146,   Acc: 100.000%
[2023-09-19 16:35:10,447 INFO] Epoch: 2, Batch_index:37,  Loss: 0.10195,   Acc: 100.000%
[2023-09-19 16:35:10,536 INFO] Epoch: 2, Batch_index:38,  Loss: 0.12944,   Acc: 98.438%
[2023-09-19 16:35:10,627 INFO] Epoch: 2, Batch_index:39,  Loss: 0.08258,   Acc: 98.438%
[2023-09-19 16:35:10,648 INFO] Epoch: 2, Batch_index:40,  Loss: 0.13094,   Acc: 96.875%
[2023-09-19 16:35:10,728 INFO] Epoch: 2, Batch_index:41,  Loss: 0.06770,   Acc: 100.000%
[2023-09-19 16:35:10,728 INFO] Epoch: 2,   Loss: 5.25114,   Acc: 98.689%
[2023-09-19 16:35:10,728 INFO] In testphase ... 
[2023-09-19 16:35:11,142 INFO] Test Epoch: 2, micro f1: 0.710, macro f1: 0.653, kappa: 0.480
[2023-09-19 16:35:11,143 INFO] [[ 66   7   4]
 [ 53 264  68]
 [ 11  15  56]]
[2023-09-19 16:35:11,239 INFO] Epoch: 3, Batch_index:0,  Loss: 0.07569,   Acc: 100.000%
[2023-09-19 16:35:11,347 INFO] Epoch: 3, Batch_index:1,  Loss: 0.05682,   Acc: 100.000%
[2023-09-19 16:35:11,438 INFO] Epoch: 3, Batch_index:2,  Loss: 0.05085,   Acc: 100.000%
[2023-09-19 16:35:11,461 INFO] Epoch: 3, Batch_index:3,  Loss: 0.06915,   Acc: 100.000%
[2023-09-19 16:35:11,552 INFO] Epoch: 3, Batch_index:4,  Loss: 0.05603,   Acc: 100.000%
[2023-09-19 16:35:11,646 INFO] Epoch: 3, Batch_index:5,  Loss: 0.06921,   Acc: 100.000%
[2023-09-19 16:35:11,738 INFO] Epoch: 3, Batch_index:6,  Loss: 0.05119,   Acc: 100.000%
[2023-09-19 16:35:11,828 INFO] Epoch: 3, Batch_index:7,  Loss: 0.05784,   Acc: 100.000%
[2023-09-19 16:35:11,852 INFO] Epoch: 3, Batch_index:8,  Loss: 0.05392,   Acc: 100.000%
[2023-09-19 16:35:11,944 INFO] Epoch: 3, Batch_index:9,  Loss: 0.05200,   Acc: 98.438%
[2023-09-19 16:35:12,037 INFO] Epoch: 3, Batch_index:10,  Loss: 0.05310,   Acc: 100.000%
[2023-09-19 16:35:12,058 INFO] Epoch: 3, Batch_index:11,  Loss: 0.05106,   Acc: 100.000%
[2023-09-19 16:35:12,152 INFO] Epoch: 3, Batch_index:12,  Loss: 0.09733,   Acc: 100.000%
[2023-09-19 16:35:12,245 INFO] Epoch: 3, Batch_index:13,  Loss: 0.07908,   Acc: 98.438%
[2023-09-19 16:35:12,338 INFO] Epoch: 3, Batch_index:14,  Loss: 0.04098,   Acc: 100.000%
[2023-09-19 16:35:12,428 INFO] Epoch: 3, Batch_index:15,  Loss: 0.03366,   Acc: 100.000%
